3.4557; Spezialbrot
5.8862; Gebaeck
6.574; Milch
2.8315; Topfengolatsche
1.9416; Pizza-tiefgekuehlt
3.0746; Putenbrustfleisch
6.2236; Schinken_vom_Schwein
2.4068; Fruchtjoghurt
4.3675; Gouda
4.333; Butter
3.0458; Zwpfel
5.252; Tomaten
3.488; Kartoffeln
3.1024; Vollmilchschokolade
3.778; Mineral-/Tafelwasser
3.0347; Orangensaft
9.3807; Flaschenbier
11.0495; Tageszeitungen
11.9688; Melange-Kaffeehaus
4.8057; Belegtes_Gebaeck
